Genetic_ID,Master_ID,Data_source,Group_ID,political_entity,epoch
I1298_enhanced,I1298,1240K,Bulgaria_N,Bulgaria,Mesolithic
I2521,I2521,1240K,Bulgaria_N,Bulgaria,Mesolithic
I2529,I2529,1240K,Bulgaria_N,Bulgaria,Mesolithic
I2529_enhanced,I2529,1240K,Bulgaria_N,Bulgaria,Mesolithic
ANI159-ANI181,merge_ANI159_ANI181,1240K,Bulgaria_Varna_C,Bulgaria,Early Neolithic (EN)
ANI160,ANI160,1240K,Bulgaria_Varna_C,Bulgaria,Early Neolithic (EN)
gun002_noUDG.SG,gun002_Rodriguez,Shotgun,CanaryIslands_Guanche.SG,Canary Islands,High Middle Ages (HMA)
gun005_noUDG.SG,gun005,Shotgun,CanaryIslands_Guanche.SG,Canary Islands,Early Middle Ages (EMA)
gun008_noUDG.SG,gun008,Shotgun,CanaryIslands_Guanche.SG,Canary Islands,Early Middle Ages (EMA)
gun011_noUDG.SG,gun011,Shotgun,CanaryIslands_Guanche.SG,Canary Islands,Early Middle Ages (EMA)
gun012_noUDG.SG,gun012,Shotgun,CanaryIslands_Guanche.SG,Canary Islands,Early Middle Ages (EMA)
I26628,I26628,1240K,ChannelIslands_EIA,Channel Islands,Late Iron Age (LIA)
I26630,I26630,1240K,ChannelIslands_EIA,Channel Islands,Late Iron Age (LIA)
I16430,I16430,1240K,ChannelIslands_IA,Channel Islands,Classical Antiquity (CA)
I16505,I16505,1240K,ChannelIslands_IA,Channel Islands,Classical Antiquity (CA)
I26629,I26629,1240K,ChannelIslands_LIA_LaTene,Channel Islands,Classical Antiquity (CA)
I16425,I16425,1240K,ChannelIslands_LN,Channel Islands,Late Neolithic (LN)
I16429,I16429,1240K,ChannelIslands_LN,Channel Islands,Middle Neolithic (MN)
I16438,I16438,1240K,ChannelIslands_LN,Channel Islands,Chalcolithic (Copper Age) (C)
I16437,I16437,1240K,ChannelIslands_MN,Channel Islands,Early Neolithic (EN)
I16444,I16444,1240K,ChannelIslands_MN,Channel Islands,Early Neolithic (EN)
Ker1_noUDG.SG,Ker1,Shotgun,Crimea_Pantikapaion.SG,Crimea,Classical Antiquity (CA)
I18712,I18712,1240K,Croatia_BA,Croatia,Chalcolithic (Copper Age) (C)
I18748,I18748,1240K,Croatia_BA,Croatia,Chalcolithic (Copper Age) (C)
R3542.SG,R3542,Shotgun,Croatia_BeliManastir_Roman.SG,Croatia,Classical Antiquity (CA)
I20502,I20502,1240K,Croatia_C,Croatia,Early Neolithic (EN)
I10045,I10045,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10046,I10046,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10047,I10047,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10048,I10048,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10049,I10049,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10050,I10050,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10052,I10052,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10053,I10053,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10054,I10054,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10056,I10056,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10057,I10057,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10062,I10062,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10063,I10063,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10064,I10064,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10065,I10065,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10069,I10069,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10070,I10070,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10071,I10071,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10072,I10072,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10271,I10271,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10272,I10272,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10273,I10273,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10274,I10274,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10275,I10275,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10291,I10291,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10293,I10293,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10294,I10294,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10295,I10295,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10297,I10297,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10299,I10299,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10303,I10303,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10074,I10074,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10068,I10068,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
I10061,I10061,1240K,Croatia_C_Lasinja,Croatia,Early Neolithic (EN)
R3665.SG,R3665,Shotgun,Croatia_Dragulin_Roman.SG,Croatia,Classical Antiquity (CA)
I23904,I23904,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I23911,I23911,1240K,Croatia_EIA,Croatia,Early Iron Age (EIA)
I23995,I23995,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I23996,I23996,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I24638,I24638,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I24639,I24639,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I24879,I24879,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I24882,I24882,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I5723,I5723,1240K,Croatia_EIA,Croatia,Late Iron Age (LIA)
I5724,I5724,1240K,Croatia_EIA,Croatia,Late Iron Age (LIA)
I5725,I5725,1240K,Croatia_EIA,Croatia,Late Iron Age (LIA)
I5726,I5726,1240K,Croatia_EIA,Croatia,Late Iron Age (LIA)
I5727,I5727,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I5728,I5728,1240K,Croatia_EIA,Croatia,Late Iron Age (LIA)
I5729,I5729,1240K,Croatia_EIA,Croatia,Early Iron Age (EIA)
I3313,I3313,1240K,Croatia_EIA,Croatia,Middle Iron Age (MIA)
I5071,I5071,1240K,Croatia_EN_Impressa,Croatia,Mesolithic
I5072,I5072,1240K,Croatia_EN_Impressa,Croatia,Mesolithic
JAG34_noUDG.SG,JAG34,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
JAG58_noUDG.SG,JAG58,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
JAG78_noUDG.SG,JAG78,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
JAG82_noUDG.SG,JAG82,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
JAG85_noUDG.SG,JAG85,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
JAG93_noUDG.SG,JAG93,Shotgun,Croatia_Jagodnjak_MBA.SG,Croatia,Chalcolithic (Copper Age) (C)
I3499,I3499,1240K,Croatia_LateC_EBA_Vucedol,Croatia,Late Neolithic (LN)
I24345,I24345,1240K,Croatia_LBA_EIA,Croatia,Early Iron Age (EIA)
I26742,I26742,1240K,Croatia_LBA_EIA,Croatia,Middle Iron Age (MIA)
I18831,I18831,1240K,Croatia_LIA,Croatia,Late Iron Age (LIA)
I18830,I18830,1240K,Croatia_LIA,Croatia,Late Iron Age (LIA)
I24342,I24342,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I26773,I26773,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I26774,I26774,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I26893,I26893,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I4331,I4331,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I4332,I4332,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I5073,I5073,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I5074,I5074,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I5080,I5080,1240K,Croatia_MBA,Croatia,Chalcolithic (Copper Age) (C)
I11843,I11843,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I18088,I18088,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I18745,I18745,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I18746,I18746,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I18747,I18747,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I18752,I18752,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19017,I19017,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19025,I19025,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19026,I19026,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19027,I19027,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19029,I19029,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19032,I19032,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19022,I19022,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I19019,I19019,1240K,Croatia_MBA_Cetina,Croatia,Chalcolithic (Copper Age) (C)
I15462,I15462,1240K,Croatia_Medieval,Croatia,Early Middle Ages (EMA)
I15741,I15741,1240K,Croatia_Medieval,Croatia,Early Middle Ages (EMA)
I15743,I15743,1240K,Croatia_Medieval,Croatia,Early Middle Ages (EMA)
I15744,I15744,1240K,Croatia_Medieval,Croatia,Early Middle Ages (EMA)
I15463,I15463,1240K,Croatia_Medieval,Croatia,Early Middle Ages (EMA)
R2055.SG,R2055,Shotgun,Croatia_Metz_GalloRoman.SG,France,Early Middle Ages (EMA)
R2057.SG,R2057,Shotgun,Croatia_Metz_GalloRoman.SG,France,Classical Antiquity (CA)
R2058.SG,R2058,Shotgun,Croatia_Metz_GalloRoman.SG,France,Classical Antiquity (CA)
R2065.SG,R2065,Shotgun,Croatia_Metz_GalloRoman.SG,France,Late Middle Ages (LMA)
R2066.SG,R2066,Shotgun,Croatia_Metz_GalloRoman.SG,France,Late Middle Ages (LMA)
R2050.SG,R2050,Shotgun,Croatia_MirineFulfinum_Roman.SG,Croatia,Classical Antiquity (CA)
R2051.SG,R2051,Shotgun,Croatia_MirineFulfinum_Roman.SG,Croatia,Classical Antiquity (CA)
R2053.SG,R2053,Shotgun,Croatia_MirineFulfinum_Roman.SG,Croatia,Classical Antiquity (CA)
I18071,I18071,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18072,I18072,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18073,I18073,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18074,I18074,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18075,I18075,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18077,I18077,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18078,I18078,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18082,I18082,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18087,I18087,1240K,Croatia_MLBA,Croatia,Chalcolithic (Copper Age) (C)
I18413,I18413,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18415,I18415,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18416,I18416,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18417,I18417,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18720,I18720,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18721,I18721,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18723,I18723,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18724,I18724,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18725,I18725,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18727,I18727,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18729,I18729,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18730,I18730,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18732,I18732,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18733,I18733,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18734,I18734,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18737,I18737,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18738,I18738,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18739,I18739,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18735,I18735,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18728,I18728,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18719,I18719,1240k,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18717,I18717,1240K,Croatia_MLBA,Croatia,Early Iron Age (EIA)
I18827,I18827,1240K,Croatia_MN,Croatia,Early Neolithic (EN)
I26738,I26738,1240K,Croatia_MN,Croatia,Mesolithic
I26741,I26741,1240K,Croatia_MN_Sopot,Croatia,Early Neolithic (EN)
I3498,I3498,1240K,Croatia_MN_Sopot,Croatia,Mesolithic
I4168,I4168,1240K,Croatia_MN_Sopot,Croatia,Early Neolithic (EN)
I5077,I5077,1240K,Croatia_MN_Sopot,Croatia,Mesolithic
I5078,I5078,1240K,Croatia_MN_Sopot,Croatia,Early Neolithic (EN)
I7399,I7399,1240K,Croatia_MN_Sopot,Croatia,Mesolithic
R3655.SG,R3655,Shotgun,Croatia_Mursa_Roman.SG,Croatia,Classical Antiquity (CA)
R3656.SG,R3656,Shotgun,Croatia_Mursa_Roman.SG,Croatia,Classical Antiquity (CA)
R3657.SG,R3657,Shotgun,Croatia_Mursa_Roman.SG,Croatia,Classical Antiquity (CA)
I10055,I10055,1240K,Croatia_N,Croatia,Mesolithic
I3433,I3433,1240K,Croatia_N_Cardial,Croatia,Mesolithic
I3947,I3947,1240K,Croatia_N_Cardial,Croatia,Mesolithic
I3948,I3948,1240K,Croatia_N_Cardial,Croatia,Mesolithic
I4167,I4167,1240K,Croatia_N_Starcevo,Croatia,Early Neolithic (EN)
I5079,I5079,1240K,Croatia_N_Starcevo,Croatia,Middle Neolithic (MN)
R3547.SG,R3547,Shotgun,Croatia_NovoSeloBunje_Roman.SG,Croatia,Early Middle Ages (EMA)
R3670.SG,R3670,Shotgun,Croatia_Policija_Roman.SG,Croatia,Classical Antiquity (CA)
POP39_noUDG.SG,POP39,Shotgun,Croatia_Popova_CA.SG,Croatia,Late Neolithic (LN)
POP02_noUDG.SG,POP02,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP04_noUDG.SG,POP04,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP05_noUDG.SG,POP05,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP06_noUDG.SG,POP06,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP07_noUDG.SG,POP07,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP08_noUDG.SG,POP08,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP09_noUDG.SG,POP09,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP12_noUDG.SG,POP12,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP13_noUDG.SG,POP13,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP14_noUDG.SG,POP14,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP16_noUDG.SG,POP16,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP19_noUDG.SG,POP19,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP24_noUDG.SG,POP24,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP27_noUDG.SG,POP27,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP33_noUDG.SG,POP33,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP36_noUDG.SG,POP36,Shotgun,Croatia_Popova_MN.SG,Croatia,Early Neolithic (EN)
POP23_noUDG.SG,POP23,Shotgun,Croatia_Popova_RomanP.SG,Croatia,Classical Antiquity (CA)
R3660.SG,R3660,Shotgun,Croatia_Scitarjevo_Roman_oNorthEurope.SG,Croatia,Early Middle Ages (EMA)
R3659.SG,R3659,Shotgun,Croatia_Scitarjevo_Roman.SG,Croatia,Classical Antiquity (CA)
R2045.SG,R2045,Shotgun,Croatia_Sipar_Roman.SG,Croatia,Early Middle Ages (EMA)
R3662.SG,R3662,Shotgun,Croatia_Sipar_Roman.SG,Croatia,Early Middle Ages (EMA)
R3663.SG,R3663,Shotgun,Croatia_Sipar_Roman.SG,Croatia,Early Middle Ages (EMA)
R3664.SG,R3664,Shotgun,Croatia_Sipar_Roman.SG,Croatia,Early Middle Ages (EMA)
R2040.SG,R2040,Shotgun,Croatia_SisakPogorelec_Roman.SG,Croatia,Classical Antiquity (CA)
R2041.SG,R2041,Shotgun,Croatia_SisakPogorelec_Roman.SG,Croatia,Classical Antiquity (CA)
R2042.SG,R2042,Shotgun,Croatia_SisakPogorelec_Roman.SG,Croatia,Classical Antiquity (CA)
R3543.SG,R3543,Shotgun,Croatia_Tilurium_Roman.SG,Croatia,Early Middle Ages (EMA)
R3544.SG,R3544,Shotgun,Croatia_Tilurium_Roman.SG,Croatia,Early Middle Ages (EMA)
R3685.SG,R3685,Shotgun,Croatia_Velic_Roman.SG,Croatia,Early Middle Ages (EMA)
I2792,I2792,1240K,Croatia_Vucedol,Croatia,Late Neolithic (LN)
R3743.SG,R3743,Shotgun,Croatia_Zadar_Roman.SG,Croatia,Classical Antiquity (CA)
R3744.SG,R3744,Shotgun,Croatia_Zadar_Roman.SG,Croatia,Classical Antiquity (CA)
R3745.SG,R3745,Shotgun,Croatia_Zadar_Roman.SG,Croatia,Classical Antiquity (CA)
R3746.SG,R3746,Shotgun,Croatia_Zadar_Roman.SG,Croatia,Classical Antiquity (CA)
R3747.SG,R3747,Shotgun,Croatia_Zadar_Roman.SG,Croatia,Classical Antiquity (CA)
I4208,I4208,1240K,Cyprus_C,Cyprus,Middle Neolithic (MN)
I4207,I4207,1240K,Cyprus_PPNB,Cyprus,Mesolithic
I4209,I4209,1240K,Cyprus_PPNB,Cyprus,Mesolithic
I4210,I4210,1240K,Cyprus_PPNB,Cyprus,Mesolithic
I7949,I7949,1240K,Czech_BA_Veterov_2,Czech Republic,Early Iron Age (EIA)
HOP001,HOP001,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
HOP002,HOP002,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
HOP003,HOP003,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4136,I4136,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4145,I4145,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4885,I4885,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4886,I4886,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4888,I4888,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4889,I4889,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4890,I4890,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4891,I4891,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4895,I4895,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4896,I4896,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4945,I4945,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4946,I4946,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I5514,I5514,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I5666,I5666,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I6468,I6468,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I6476,I6476,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I6480,I6480,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7205,I7205,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7211,I7211,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7212,I7212,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7213,I7213,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7214,I7214,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7249,I7249,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7250,I7250,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7251,I7251,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7269,I7269,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7270,I7270,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7275,I7275,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7276,I7276,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7278,I7278,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7281,I7281,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7282,I7282,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7286,I7286,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7287,I7287,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7288,I7288,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7290,I7290,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
KO1003,KO1003,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
KO1004,KO1004,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
KO1005,KO1005,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
KOP002,KOP002,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
KOP003,KOP003,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
PRU002,PRU002,1240K,Czech_BellBeaker,Czech Republic,Late Neolithic (LN)
PRU003,PRU003,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
PRU005,PRU005,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
TIS001,TIS001,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI022,VLI022,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI024,VLI024,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI026,VLI026,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI028,VLI028,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI029,VLI029,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
VLI030,VLI030,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I4887,I4887,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7271,I7271,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
RISE567_noUDG.SG,I4136,Shotgun,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
RISE566_noUDG.SG,I4145,Shotgun,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7210,I7210,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7283,I7283,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I7289,I7289,1240K,Czech_BellBeaker,Czech Republic,Chalcolithic (Copper Age) (C)
I15823,I15823,1240K,Czech_C,Czech Republic,Middle Neolithic (MN)
I15826,I15826,1240K,Czech_C,Czech Republic,Middle Neolithic (MN)
I17310,I17310,1240K,Czech_C,Czech Republic,Middle Neolithic (MN)
I14167,I14167,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14169,I14169,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14170,I14170,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14171,I14171,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14172,I14172,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14173,I14173,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14174,I14174,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14175,I14175,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I14176,I14176,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I16121,I16121,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I16122,I16122,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I6677,I6677,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7186,I7186,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7187,I7187,1240K,Czech_C_Baalberge,Czech Republic,Early Neolithic (EN)
I7188,I7188,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7189,I7189,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7191,I7191,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7192,I7192,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
I7194,I7194,1240K,Czech_C_Baalberge,Czech Republic,Middle Neolithic (MN)
BUT002,BUT002,1240K,Czech_CordedWare,Czech Republic,Chalcolithic (Copper Age) (C)
